id,product_id,brand,price,color,purchased,days_on_market
1949,420,samsung,244.99,blue,0,30
14723,431,xiaomi,468.48,blue,0,30
91229,27,apple,358.57,white,1,5
171527,456,samsung,172.17,white,1,15
89295,456,samsung,172.17,blue,0,30
118410,27,apple,358.57,white,1,11
211709,669,xiaomi,225.13,blue,0,30
132387,459,samsung,229.45,blue,0,30
115342,119982,xiaomi,152.55,gold,0,30
56564,426,huawei,255.2,blue,0,30
104638,420,samsung,252.91,gold,1,2
191591,461,oppo,154.42,blue,0,30
202880,456,samsung,170.89,white,0,30
160416,420,samsung,251.47,white,0,30
27292,646,apple,1747.76,silver,1,9
69603,420,samsung,246.52,silver,1,23
163076,412,samsung,195.62,gold,0,30
180856,491,oppo,128.68,gold,0,30
75475,425,xiaomi,144.89,white,0,30
118034,610,samsung,143.24,blue,0,30
159986,20,apple,458.29,silver,0,30
125441,474,samsung,131.53,white,1,17
204550,482,samsung,285.4,blue,0,30
49140,462,oppo,141.29,blue,0,30
145705,230,samsung,89.84,gold,0,30
155564,459,samsung,230.61,blue,0,30
100700,20,apple,460.55,silver,1,9
178032,487,samsung,364.28,white,1,20
37004,433,xiaomi,228.52,white,1,12
191301,428,huawei,270.77,silver,1,20
205343,623,apple,1003.63,black,0,30
188255,617,apple,1411.55,white,1,19
185745,626,apple,1003.6,white,1,17
137044,474,samsung,131.53,white,1,19
8762,185,xiaomi,166.51,white,0,30
99078,459,samsung,229.22,black,0,30
63482,306,huawei,694.72,silver,1,13
83762,646,apple,1747.79,gold,0,30
185951,406,xiaomi,196.86,black,1,15
208459,617,apple,1420.27,white,1,16
204499,424,xiaomi,141.29,silver,1,16
189794,428,huawei,270.42,silver,1,23
181410,377,samsung,782.22,black,1,25
117087,237,apple,1004.89,blue,0,30
181333,351,huawei,169.82,blue,0,30
109487,475,samsung,130.74,silver,1,18
97234,474,samsung,131.64,white,1,13
205644,474,samsung,130.99,black,1,29
119909,646,apple,1683.07,blue,0,30
60973,628,apple,1193.08,black,1,17
65895,433,xiaomi,228.6,gold,0,30
119243,640,apple,1413.16,white,1,10
144068,556,xiaomi,98.24,silver,1,13
50773,20,apple,462.4,gold,0,30
39797,260,apple,766.76,white,1,13
92010,456,samsung,172.19,blue,0,30
148002,420,samsung,244.1,silver,1,26
183614,420,samsung,243.42,white,1,28
178904,618,apple,1541.87,black,0,30
15116,239,apple,1005.35,white,1,8
103445,612,samsung,151.36,black,0,30
98388,420,samsung,244.0,black,0,30
167645,329,meizu,71.79,silver,1,20
200251,260,apple,730.26,gold,0,30
188203,408,xiaomi,189.97,silver,0,30
163640,408,xiaomi,190.22,silver,1,16
66766,11,apple,534.04,blue,0,30
62473,248,apple,1091.21,silver,1,1
158450,260,apple,725.12,black,1,28
216920,420,samsung,250.13,silver,1,17
164785,634,apple,1181.5,white,1,3
161450,269,apple,729.6,blue,0,30
119707,11,apple,540.27,black,1,10
61988,482,samsung,283.23,gold,1,23
67134,260,apple,725.08,gold,0,30
72365,612,samsung,140.57,blue,0,30
6176,351,huawei,166.41,gold,0,30
173363,426,huawei,271.55,gold,1,16
127522,626,apple,975.56,white,1,4
5591,474,samsung,130.47,blue,0,30
13460,428,huawei,270.42,silver,1,24
145860,643,apple,1428.58,white,1,5
67573,458,samsung,223.69,white,1,7
161956,421,samsung,244.86,white,1,26
168260,555,xiaomi,86.22,gold,0,30
176824,459,samsung,229.99,gold,0,30
17843,474,samsung,131.53,gold,1,18
207569,260,apple,732.91,silver,1,22
196960,612,samsung,141.8,blue,0,30
192204,456,samsung,172.05,white,1,19
132686,11,apple,534.09,white,1,16
89548,627,apple,1030.29,gold,0,30
161708,456,samsung,172.22,silver,1,10
40566,501,huawei,111.7,black,1,17
38605,611,samsung,154.19,black,0,30
49691,482,samsung,283.62,gold,0,30
86793,257,apple,753.91,black,0,30
64050,487,samsung,361.58,gold,0,30
8130,612,samsung,150.78,blue,0,30
6259,141154,oppo,257.15,blue,1,24
61487,482,samsung,280.87,gold,1,25
31751,351,huawei,169.61,white,1,7
201140,612,samsung,140.65,gold,0,30
41776,617,apple,1349.46,silver,1,30
213133,562,samsung,545.63,white,1,18
33221,66,apple,928.47,silver,1,24
119698,626,apple,993.0,white,1,22
97209,623,apple,1003.63,white,1,21
57180,420,samsung,250.78,silver,0,30
42574,626,apple,1003.85,gold,0,30
32370,56,apple,581.16,blue,0,30
23464,372,samsung,729.59,white,1,15
6827,456,samsung,170.83,blue,1,22
27934,679,samsung,228.71,silver,1,10
207919,20,apple,460.5,black,1,12
175184,426,huawei,271.8,blue,0,30
209706,679,samsung,228.17,black,0,30
159875,617,apple,1397.09,blue,0,30
17505,420,samsung,247.76,silver,1,19
106279,420,samsung,250.82,black,0,30
179628,482,samsung,285.4,blue,0,30
146543,637,apple,1450.69,gold,0,30
166125,351,huawei,177.32,black,0,30
161372,501,huawei,111.7,white,1,2
197483,474,samsung,132.31,white,1,2
116202,626,apple,975.56,blue,0,30
214144,424,xiaomi,135.01,blue,0,30
99052,351,huawei,165.0,black,0,30
213555,459,samsung,224.07,gold,0,30
212873,459,samsung,230.59,black,0,30
81020,482,samsung,285.4,black,1,12
58190,56,apple,582.92,gold,0,30
136257,433,xiaomi,228.52,gold,0,30
175227,456,samsung,172.22,black,0,30
72358,66,apple,931.4,gold,0,30
139311,461,oppo,154.19,gold,0,30
116338,261,apple,798.18,black,0,30
133153,27,apple,358.44,white,1,19
214657,11,apple,521.25,gold,1,7
200279,420,samsung,242.7,white,0,30
186697,468,huawei,952.05,silver,1,27
175334,456,samsung,170.92,blue,1,7
97409,655,apple,1698.87,silver,1,22
211232,420,samsung,250.78,blue,0,30
46641,232,samsung,97.79,silver,1,14
23427,426,huawei,273.58,white,1,3
52135,230,samsung,88.26,white,1,13
198996,248,apple,1093.88,black,1,21
50005,474,samsung,131.51,white,1,24
26754,459,samsung,230.61,white,1,3
205063,352,huawei,166.99,gold,1,18
189431,626,apple,976.12,white,1,26
59551,420,samsung,244.0,gold,0,30
111050,610,samsung,141.32,white,1,22
6196,141155,xiaomi,254.55,white,1,20
156815,459,samsung,230.42,white,1,9
155900,20,apple,462.39,black,1,4
40371,410,huawei,127.16,silver,1,14
200324,482,samsung,287.6,white,1,16
201874,261,apple,797.18,blue,0,30
42588,20,apple,462.39,black,1,5
114928,20,apple,458.42,white,1,23
69605,260,apple,766.76,gold,0,30
196076,475,samsung,130.71,black,1,13
116649,626,apple,1015.46,silver,1,7
216375,612,samsung,143.24,white,1,17
118412,474,samsung,129.99,silver,1,22
126291,474,samsung,131.79,white,1,4
212719,474,samsung,130.7,white,1,0
796,459,samsung,229.99,blue,0,30
15830,408,xiaomi,189.97,black,1,24
116776,501,huawei,111.69,gold,0,30
136723,20,apple,459.21,black,1,27
202069,482,samsung,285.4,gold,0,30
96925,420,samsung,247.08,black,0,30
139920,461,oppo,141.28,blue,0,30
172052,630,apple,1027.05,silver,1,3
117159,372,samsung,726.63,white,1,22
149714,646,apple,1741.34,blue,0,30
3636,459,samsung,230.49,black,1,9
47372,420,samsung,250.93,white,1,9
88531,298,xiaomi,178.9,white,1,20
146,655,apple,1735.63,gold,0,30
16228,502,huawei,108.16,gold,0,30
52471,626,apple,1003.85,white,1,14
31501,629,apple,992.11,blue,0,30
27782,456,samsung,170.14,black,1,25
187633,565,huawei,93.7,blue,0,30
183088,372,samsung,729.75,silver,1,13
19469,420,samsung,244.06,blue,0,30
184404,616,apple,1003.99,white,1,25
60849,474,samsung,130.99,silver,1,28
161560,484,samsung,285.11,silver,0,30
97353,474,samsung,131.02,silver,1,24
71647,420,samsung,249.86,silver,1,18
45724,428,huawei,257.01,silver,1,24
209109,612,samsung,142.58,gold,0,30
81943,428,huawei,272.59,blue,1,4
118736,62,apple,694.3,silver,1,17
167556,640,apple,1413.16,white,0,30
178405,456,samsung,170.88,white,1,20
14471,420,samsung,246.52,gold,0,30
20361,20,apple,460.05,silver,1,18
161931,474,samsung,131.76,white,1,5
184149,421,samsung,250.71,gold,0,30
85112,420,samsung,248.12,blue,0,30
198126,646,apple,1725.03,gold,0,30
1430,563,samsung,549.76,silver,1,27
107048,463,huawei,949.51,silver,1,13
74478,557,xiaomi,97.79,white,1,16
4718,248,apple,1093.85,white,1,23
214831,420,samsung,246.52,white,1,23
178930,185,xiaomi,166.51,gold,0,30
57215,617,apple,1403.38,blue,0,30
103577,22,apple,469.77,white,1,19
26339,461,oppo,180.12,silver,1,8
149233,426,huawei,271.46,blue,0,30
82918,474,samsung,130.47,black,1,9
152880,640,apple,1418.31,gold,0,30
205979,458,samsung,230.63,silver,1,5
19501,420,samsung,250.97,gold,0,30
81590,66480,samsung,643.23,gold,0,30
103236,260,apple,732.09,blue,0,30
33638,351,huawei,169.82,blue,0,30
50115,670,xiaomi,222.08,silver,1,22
172788,196,xiaomi,142.29,gold,0,30
182198,351,huawei,165.46,blue,0,30
178583,556,xiaomi,97.52,silver,1,24
17952,420,samsung,250.84,gold,0,30
32968,27,apple,358.57,blue,0,30
102557,503,huawei,107.59,silver,1,23
99220,461,oppo,178.9,silver,1,30
141701,474,samsung,131.64,blue,0,30
138403,461,oppo,141.28,silver,1,25
34096,352,huawei,169.83,white,1,4
100487,474,samsung,130.99,gold,0,30
20807,11,apple,531.41,blue,1,25
85576,406,xiaomi,197.4,black,0,30
202442,474,samsung,132.15,silver,1,2
214941,626,apple,1000.77,gold,0,30
76182,22,apple,469.77,blue,0,30
132015,388,huawei,153.2,white,1,19
95227,137558,honor,283.12,white,1,14
81750,260,apple,723.3,silver,1,26
181088,646,apple,1702.74,black,0,30
35740,420,samsung,244.15,gold,0,30
141512,412,samsung,196.88,white,0,30
141760,420,samsung,254.76,gold,0,30
50470,474,samsung,131.53,white,1,19
80642,632,apple,975.57,black,0,30
132255,482,samsung,283.89,gold,0,30
26365,487,samsung,388.13,gold,1,4
216315,583,xiaomi,197.95,black,0,30
2209,351,huawei,169.58,white,1,9
126440,424,xiaomi,135.01,white,1,19
177089,459,samsung,230.61,blue,0,30
185196,475,samsung,130.25,blue,0,30
36871,27,apple,358.57,silver,1,13
131248,535,oppo,257.15,silver,1,15
46817,484,samsung,283.88,black,0,30
61635,423,xiaomi,182.5,blue,0,30
162465,459,samsung,223.74,white,0,30
176700,260,apple,744.98,white,1,16
71745,499,oppo,589.43,silver,1,8
39714,612,samsung,141.32,black,0,30
65297,477,samsung,170.92,silver,1,7
184030,420,samsung,252.95,black,1,2
154877,420,samsung,252.19,silver,1,4
65777,260,apple,746.22,blue,0,30
71819,646,apple,1691.92,gold,0,30
36634,406,xiaomi,190.91,white,1,5
162349,485,samsung,369.2,black,1,24
205675,266,apple,764.06,gold,1,15
183195,483,samsung,284.08,gold,1,20
93099,473,xiaomi,125.99,gold,0,30
122975,67,apple,936.7,white,1,18
2226,564,samsung,553.04,black,0,30
78884,420,samsung,250.82,blue,1,13
32513,553,huawei,252.2,white,1,15
70492,351,huawei,169.61,white,0,30
87700,412,samsung,195.47,blue,0,30
62395,420,samsung,250.19,black,0,30
62781,487,samsung,363.3,white,1,24
211345,676,xiaomi,321.5,black,0,30
93113,474,samsung,130.76,black,1,3
73516,612,samsung,142.57,silver,1,20
117013,412,samsung,197.79,gold,0,30
98674,474,samsung,131.51,blue,1,23
56290,555,xiaomi,85.92,white,1,28
200539,67,apple,951.99,silver,1,18
66535,627,apple,1031.02,white,1,27
32200,11,apple,533.69,silver,1,20
175097,406,xiaomi,187.89,gold,1,19
211241,14,apple,537.72,black,0,30
24387,646,apple,1688.33,white,1,27
168913,474,samsung,131.53,gold,0,30
103090,230,samsung,88.8,silver,1,15
157850,562,samsung,602.07,blue,0,30
157428,120212,apple,424.7,silver,1,14
85734,626,apple,992.05,blue,0,30
204148,387,huawei,153.9,silver,1,24
185036,475,samsung,130.71,white,1,12
215639,459,samsung,229.41,silver,1,15
49900,627,apple,1088.57,gold,0,30
114327,420,samsung,246.52,silver,1,23
128163,27,apple,358.18,white,1,25
174235,269,apple,729.32,blue,0,30
116481,477,samsung,174.05,gold,0,30
127044,474,samsung,131.64,gold,0,30
213748,228,xiaomi,136.17,gold,1,20
195539,239,apple,1007.08,black,1,3
216942,420,samsung,250.83,silver,1,12
189549,474,samsung,130.99,gold,0,30
219700,583,xiaomi,190.22,white,1,16
177309,475,samsung,130.74,silver,1,18
183172,612,samsung,145.13,blue,0,30
3026,351,huawei,165.96,black,0,30
167093,474,samsung,130.48,silver,1,11
98547,459,samsung,224.66,gold,0,30
185488,412,samsung,195.29,white,1,25
166944,260,apple,745.58,black,1,14
22608,646,apple,1729.3,silver,1,21
188919,612,samsung,140.23,gold,0,30
169165,493,samsung,230.36,gold,0,30
23369,260,apple,732.09,blue,0,30
99298,617,apple,1428.31,silver,1,12
81127,372,samsung,729.75,white,1,14
20512,420,samsung,250.84,blue,0,30
32870,408,xiaomi,190.22,blue,0,30
101969,557,xiaomi,103.08,silver,1,0
2344,257,apple,759.09,silver,1,21
193890,420,samsung,249.86,blue,0,30
90471,230,samsung,88.53,white,0,30
45772,646,apple,1700.48,silver,0,30
41938,62,apple,706.92,silver,1,2
96795,260,apple,732.09,black,0,30
216238,123690,samsung,223.94,black,0,30
197504,643,apple,1421.43,silver,1,20
167129,420,samsung,250.82,black,1,13
80868,474,samsung,131.66,blue,0,30
193248,27,apple,358.57,white,1,16
52963,20,apple,460.76,white,1,6
16634,421,samsung,244.81,silver,1,26
168689,260,apple,744.91,blue,0,30
62331,420,samsung,250.82,black,0,30
156179,651,apple,1479.98,blue,0,30
109768,56,apple,581.12,white,1,11
31650,456,samsung,170.92,gold,0,30
156725,476,samsung,131.02,silver,1,8
63745,636,apple,1894.1,white,1,27
183518,420,samsung,250.93,black,1,8
50293,482,samsung,279.4,gold,0,30
24300,66479,samsung,643.23,blue,0,30
175699,474,samsung,132.05,gold,1,3
85345,482,samsung,284.02,white,1,20
164541,461,oppo,179.9,blue,0,30
26313,477,samsung,170.14,blue,0,30
163639,563,samsung,591.52,black,1,13
62176,20,apple,460.11,blue,0,30
157511,420,samsung,250.69,silver,1,15
172603,230,samsung,88.8,silver,1,18
62402,11,apple,533.69,white,1,19
140026,420,samsung,247.52,silver,1,20
110813,456,samsung,170.92,white,1,8
37627,458,samsung,225.19,silver,1,15
186375,463,huawei,946.99,blue,0,30
6761,626,apple,975.56,white,0,30
170034,393,huawei,126.52,gold,0,30
173769,412,samsung,195.63,gold,0,30
201194,621,apple,1013.93,gold,0,30
64504,248,apple,1086.0,silver,1,9
82946,420,samsung,253.05,silver,0,30
134875,456,samsung,170.14,white,1,26
92959,420,samsung,243.47,silver,1,27
129181,408,xiaomi,191.77,gold,0,30
113514,20,apple,458.42,silver,1,24
37925,531,oppo,154.19,gold,0,30
175582,239,apple,1003.09,white,1,20
76190,269,apple,729.32,black,1,3
89574,649,apple,1741.1,gold,0,30
1459,485,samsung,369.53,gold,0,30
199109,486,samsung,377.53,blue,0,30
172421,626,apple,980.76,white,1,25
206563,11,apple,584.31,black,0,30
195499,585,xiaomi,202.06,gold,0,30
133666,406,xiaomi,187.89,black,1,13
121199,485,samsung,380.31,silver,1,4
104608,474,samsung,131.64,silver,1,13
216824,482,samsung,285.4,white,1,13
56497,372,samsung,787.09,blue,0,30
191563,20,apple,462.38,silver,1,3
30842,461,oppo,179.21,gold,0,30
212715,408,xiaomi,189.97,blue,0,30
186339,462,oppo,179.84,blue,0,30
130723,406,xiaomi,189.97,blue,0,30
207780,261,apple,814.64,silver,1,13
21059,612,samsung,153.22,black,0,30
200551,62,apple,690.73,silver,1,23
177198,20,apple,460.5,silver,1,13
22822,406,xiaomi,190.61,gold,0,30
128102,485,samsung,378.77,silver,1,11
212771,387,huawei,153.88,blue,0,30
198705,528,xiaomi,342.01,blue,0,30
35096,476,samsung,132.56,black,0,30
184088,630,apple,1027.05,blue,0,30
122906,248,apple,1088.4,black,0,30
75586,670,xiaomi,225.13,silver,1,18
167675,487,samsung,367.77,black,1,16
82913,626,apple,1003.86,black,0,30
206592,20,apple,458.42,black,1,22
76979,612,samsung,143.24,silver,1,17
39637,420,samsung,251.47,white,1,5
59651,476,samsung,131.53,silver,1,19
13996,646,apple,1747.79,blue,1,7
158297,257,apple,760.51,white,1,19
93266,459,samsung,230.33,blue,1,9
58233,456,samsung,172.14,silver,1,18
205433,408,xiaomi,189.97,gold,1,24
200968,263,apple,759.06,black,0,30
111969,627,apple,1052.79,gold,0,30
62214,442,xiaomi,123.3,blue,0,30
100473,27,apple,358.44,blue,0,30
108228,412,samsung,197.42,silver,1,7
63301,474,samsung,130.25,white,0,30
191701,626,apple,1003.85,white,1,9
78670,420,samsung,250.66,blue,0,30
25146,420,samsung,250.96,silver,1,7
28865,474,samsung,131.64,black,1,15
189709,617,apple,1428.31,silver,1,10
85944,483,samsung,285.44,silver,1,11
96095,369,samsung,591.77,white,1,20
194498,482,samsung,278.38,blue,0,30
119919,646,apple,1725.03,gold,0,30
15164,626,apple,975.89,white,1,26
12384,56,apple,589.42,white,1,17
121942,461,oppo,179.64,black,0,30
122515,474,samsung,130.47,silver,1,9
119028,493,samsung,236.56,black,0,30
86200,120583,honor,218.77,gold,0,30
147485,393,huawei,115.55,gold,0,30
32043,617,apple,1415.48,blue,0,30
174296,56,apple,591.98,blue,0,30
150328,150706,umi,463.31,white,1,23
183734,474,samsung,129.99,white,1,20
214427,671,xiaomi,211.95,blue,0,30
121305,261,apple,798.28,blue,0,30
185846,22,apple,473.33,gold,0,30
112117,412,samsung,195.62,white,1,17
98016,474,samsung,131.53,blue,0,30
118469,420,samsung,246.96,gold,0,30
131148,351,huawei,169.48,white,1,13
202475,20,apple,459.61,silver,1,20
43785,626,apple,1003.85,black,0,30
152062,56,apple,582.92,gold,0,30
209046,671,xiaomi,222.53,black,0,30
117337,505,sony,1029.32,silver,1,19
47210,420,samsung,250.82,gold,1,12
218342,644,apple,1619.09,silver,1,6
125646,612,samsung,140.45,silver,1,27
197787,474,samsung,132.05,blue,0,30
60785,261,apple,793.92,white,1,24
46531,626,apple,1003.37,black,0,30
55322,474,samsung,131.66,silver,1,14
58898,412,samsung,197.77,silver,1,5
15440,459,samsung,224.15,silver,1,22
57896,406,xiaomi,190.22,black,0,30
7071,231,samsung,88.29,white,1,22
11546,22,apple,469.49,black,0,30
84346,558,xiaomi,89.27,silver,1,4
93995,570,oppo,386.08,black,1,13
98239,377,samsung,855.47,white,1,14
33713,231,samsung,88.24,black,0,30
153978,474,samsung,131.53,white,1,16
114674,670,xiaomi,224.34,gold,1,19
121078,474,samsung,130.49,white,1,8
167836,485,samsung,378.53,silver,1,13
55648,260,apple,725.09,white,1,28
186102,257,apple,763.92,silver,1,15
30126,590,vivo,308.86,gold,0,30
127465,411,samsung,193.02,white,1,29
103777,491,oppo,153.9,silver,1,4
144864,56,apple,591.78,silver,0,30
208955,531,oppo,178.36,silver,1,5
50427,387,huawei,153.93,black,0,30
37539,619,apple,1027.05,silver,1,6
16608,248,apple,1086.71,blue,0,30
219016,456,samsung,174.05,silver,1,2
131196,482,samsung,283.23,black,0,30
49978,352,huawei,172.18,silver,1,1
101900,459,samsung,230.59,blue,0,30
207394,476,samsung,131.77,black,0,30
198209,419,samsung,252.85,silver,1,3
57390,257,apple,734.09,white,1,0
31777,419,samsung,250.9,silver,1,10
124006,408,xiaomi,189.97,silver,1,27
16646,230,samsung,88.26,blue,0,30
69671,629,apple,998.73,silver,1,23
145026,611,samsung,152.58,blue,0,30
140426,635,apple,1615.67,black,0,30
155763,406,xiaomi,196.6,white,1,3
44309,573,xiaomi,201.81,silver,1,4
113330,626,apple,972.74,silver,0,30
110701,499,oppo,591.24,silver,1,4
3581,270,apple,811.99,blue,0,30
51972,456,samsung,173.88,white,1,6
64221,476,samsung,131.63,white,1,13
159964,485,samsung,369.2,black,1,23
90591,474,samsung,131.02,gold,0,30
154430,426,huawei,270.95,blue,0,30
4327,474,samsung,131.92,silver,0,30
27062,27,apple,358.57,gold,0,30
217150,626,apple,1001.31,white,1,17
139684,635,apple,1601.01,white,1,27
169864,54,apple,578.32,blue,0,30
61218,249,apple,1209.86,gold,0,30
125529,420,samsung,252.19,silver,1,4
102315,531,oppo,180.15,white,1,9
84094,388,huawei,152.01,gold,0,30
143366,420,samsung,253.03,white,1,1
1880,474,samsung,129.99,black,0,30
107178,459,samsung,229.9,silver,1,29
194865,14,apple,537.72,blue,0,30
129933,19,apple,475.95,gold,0,30
16249,475,samsung,131.53,silver,1,21
60531,119982,xiaomi,150.99,gold,0,30
50481,482,samsung,283.23,blue,1,23
212196,456,samsung,172.14,white,1,17
47596,260,apple,723.12,black,0,30
199022,420,samsung,243.75,white,1,27
74555,420,samsung,247.08,silver,1,21
180005,420,samsung,250.66,silver,1,16
213529,632,apple,975.57,silver,1,4
57345,589,samsung,1041.88,gold,0,30
96767,617,apple,1367.7,black,0,30
8340,433,xiaomi,216.96,gold,0,30
102777,314,xiaomi,218.49,white,1,20
160900,459,samsung,230.02,white,0,30
169865,484,samsung,279.08,gold,0,30
124673,626,apple,975.56,black,0,30
105403,461,oppo,179.64,gold,0,30
45117,230,samsung,88.8,silver,1,19
190956,487,samsung,368.01,white,1,15
199422,27,apple,358.57,white,1,15
210658,456,samsung,174.02,blue,0,30
54817,257,apple,760.64,white,1,17
158150,616,apple,975.57,black,0,30
187646,149594,xiaomi,308.86,blue,0,30
178572,474,samsung,131.53,white,1,18
67414,527,xiaomi,375.79,silver,1,8
11248,670,xiaomi,230.79,black,0,30
180489,11,apple,534.04,silver,1,18
20580,261,apple,790.7,silver,1,18
90509,475,samsung,130.74,white,1,18
34239,614,xiaomi,432.17,white,1,27
114815,407,xiaomi,218.25,white,1,23
140438,249,apple,1210.51,black,1,13
148035,586,xiaomi,230.35,silver,1,16
185859,552,huawei,255.98,gold,0,30
26677,456,samsung,172.17,white,0,30
159667,412,samsung,195.59,white,0,30
134703,618,apple,1541.84,silver,1,9
18752,632,apple,1003.62,black,0,30
50204,255,apple,796.98,black,0,30
124193,420,samsung,246.73,gold,0,30
130641,412,samsung,197.82,blue,0,30
50852,60,apple,696.16,blue,0,30
206602,420,samsung,248.12,white,1,19
188574,456,samsung,170.92,silver,1,8
173773,20,apple,459.21,gold,0,30
39145,610,samsung,145.12,gold,0,30
19619,500,oppo,592.01,black,1,15
23020,553,huawei,252.21,gold,0,30
181727,456,samsung,172.18,silver,1,14
18689,678,samsung,219.48,blue,1,20
106745,298,xiaomi,164.17,gold,1,0
181098,477,samsung,170.86,silver,1,19
160871,406,xiaomi,196.32,black,1,3
153292,617,apple,1397.09,white,1,23
18561,456,samsung,170.83,black,1,22
148802,474,samsung,130.47,silver,1,9
211577,487,samsung,364.4,silver,1,20
216991,635,apple,1646.99,black,0,30
9368,528,xiaomi,341.66,black,1,14
31767,482,samsung,286.86,silver,1,0
138341,141267,oppo,450.17,blue,0,30
89991,406,xiaomi,196.91,gold,1,27
30248,141155,xiaomi,254.55,white,0,30
103809,260,apple,745.89,blue,0,30
125277,632,apple,975.57,silver,1,0
183131,614,xiaomi,433.34,black,0,30
115062,351,huawei,165.96,silver,1,24
20137,55126,haier,126.1,black,0,30
168339,646,apple,1741.34,white,0,30
70683,257,apple,763.21,black,1,17
208390,482,samsung,288.04,black,0,30
580,503,huawei,109.8,silver,1,13
39037,461,oppo,179.64,gold,0,30
84098,267,apple,807.3,black,0,30
127434,652,apple,1737.46,black,1,17
121329,474,samsung,131.53,silver,1,18
132832,420,samsung,250.66,gold,0,30
128618,474,samsung,130.99,white,1,26
5858,260,apple,766.76,black,0,30
1602,351,huawei,169.86,white,0,30
175363,387,huawei,153.84,silver,1,12
133100,260,apple,732.91,white,1,22
2705,640,apple,1418.96,silver,1,19
155246,420,samsung,243.75,gold,0,30
191598,474,samsung,130.99,silver,1,29
40975,54,apple,578.32,black,1,15
205917,66479,samsung,643.23,gold,1,26
103209,474,samsung,131.64,silver,1,15
60332,66479,samsung,643.23,silver,1,25
179082,423,xiaomi,182.48,gold,0,30
27781,456,samsung,172.19,white,1,13
76969,612,samsung,139.75,blue,0,30
145608,393,huawei,126.9,silver,1,13
157586,56,apple,589.42,black,0,30
134535,476,samsung,131.77,silver,1,5
136849,459,samsung,229.34,blue,0,30
163456,420,samsung,249.86,white,1,18
131608,456,samsung,170.92,black,1,8
201303,260,apple,740.93,black,1,8
52646,528,xiaomi,341.74,blue,0,30
201080,617,apple,1415.48,black,1,8
132214,27,apple,358.54,blue,1,24
14786,410,huawei,130.48,white,1,4
84309,474,samsung,131.02,silver,1,20
63114,555,xiaomi,87.12,white,1,18
169527,20,apple,459.21,silver,1,28
193846,646,apple,1747.79,white,1,1
132935,474,samsung,130.25,silver,1,2
14851,671,xiaomi,215.36,silver,0,30
39874,351,huawei,166.37,silver,1,19
198397,420,samsung,250.82,silver,1,14
138265,408,xiaomi,189.97,gold,0,30
12239,627,apple,1055.06,gold,0,30
20331,474,samsung,131.51,blue,0,30
93349,351,huawei,169.89,silver,1,14
107013,27,apple,358.57,silver,1,15
17298,420,samsung,244.12,gold,0,30
125294,406,xiaomi,193.0,white,1,17
116110,474,samsung,131.64,white,1,15
172341,60,apple,701.36,white,1,15
9029,529,xiaomi,332.03,blue,0,30
190033,456,samsung,170.83,blue,0,30
7764,260,apple,745.94,blue,0,30
77746,420,samsung,242.85,blue,0,30
118875,618,apple,1541.87,blue,0,30
37176,407,xiaomi,218.26,blue,0,30
96051,485,samsung,370.6,blue,0,30
102534,485,samsung,371.9,white,0,30
19914,573,xiaomi,198.43,black,0,30
4596,60,apple,696.29,white,1,19
199635,646,apple,1683.39,blue,0,30
153383,412,samsung,197.74,silver,1,5
64175,474,samsung,130.99,silver,1,28
62502,474,samsung,131.51,blue,0,30
28842,456,samsung,170.14,silver,0,30
104531,583,xiaomi,200.36,silver,1,9
26525,670,xiaomi,230.79,silver,1,13
185259,456,samsung,170.14,gold,0,30
140726,456,samsung,170.89,gold,0,30
44626,456,samsung,172.15,white,1,16
214214,461,oppo,179.85,white,1,13
214364,408,xiaomi,185.8,white,1,3
210692,485,samsung,369.2,gold,1,24
99706,617,apple,1415.48,blue,0,30
185996,20,apple,460.05,blue,1,18
86227,641,apple,1619.09,gold,0,30
7508,257,apple,760.37,black,0,30
85367,239,apple,1003.37,gold,0,30
185193,248,apple,1087.54,black,0,30
132986,594,samsung,1140.04,gold,0,30
101934,474,samsung,131.76,gold,0,30
2730,420,samsung,253.05,black,1,1
37737,477,samsung,174.31,gold,0,30
148477,14,apple,532.57,gold,0,30
208677,474,samsung,131.02,white,1,24
102085,646,apple,1688.82,blue,0,30
37933,459,samsung,224.6,white,1,20
10063,669,xiaomi,222.39,silver,0,30
34852,456,samsung,170.92,gold,1,8
3282,474,samsung,130.99,silver,1,27
16653,474,samsung,131.02,silver,1,20
8020,352,huawei,165.77,blue,1,23
60619,626,apple,1000.77,black,1,19
4966,260,apple,740.93,white,1,8
193115,643,apple,1412.88,black,1,10
135386,555,xiaomi,85.92,gold,0,30
25436,260,apple,721.34,gold,0,30
54001,531,oppo,141.29,silver,1,26
172915,462,oppo,179.23,blue,0,30
78737,22,apple,459.45,blue,0,30
102875,474,samsung,130.99,blue,0,30
111945,260,apple,730.26,white,1,4
184338,20,apple,460.07,white,1,17
140900,67,apple,951.99,blue,0,30
3,20,apple,458.96,white,1,25
60327,528,xiaomi,331.8,white,1,14
53733,474,samsung,131.51,blue,0,30
205626,476,samsung,131.62,white,1,16
83336,374,samsung,885.38,gold,0,30
125486,20,apple,458.42,white,1,23
78302,461,oppo,179.9,black,1,22
104617,583,xiaomi,189.85,blue,0,30
35240,502,huawei,106.82,black,0,30
85542,528,xiaomi,347.22,silver,1,6
129504,610,samsung,140.28,silver,1,28
65821,593,samsung,1006.41,black,0,30
